lat,long,PM 2.5,PM 10,Ozone,Nitrogen dioxide,Sufur dioxide
41.73890606,-87.56099072,39.02898782,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.56356155,36.19023168,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.56613237,37.42165828,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.5687032,37.42163153,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.57127402,37.42160281,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.57384485,37.87480664,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.57641567,33.37165653,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.5789865,32.63045108,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.58155732,34.26164493,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.58412815,34.26161685,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.58669897,36.04776667,2.864986701,0.060091636,0.02899892,0.239778188
41.73890606,-87.5892698,36.04777164,2.864986701,0.047983652,0.02899892,0.234026562
41.73890606,-87.59184062,35.11182979,2.864986701,0.046806494,0.02899892,0.234026562
41.73890606,-87.59441145,34.1969028,2.864986701,0.045571398,0.02899892,0.234026562
41.73890606,-87.59698227,34.1969128,2.864986701,0.044340437,0.02899892,0.234026562
41.73890606,-87.5995531,32.25598514,2.864986701,0.04556119,0.028985121,0.235825075
41.73890606,-87.60212392,33.42198709,2.864986701,0.045890192,0.029314483,0.203032487
41.73890606,-87.60469475,33.78348592,2.864986701,0.046580353,0.029314483,0.201782799
41.73890606,-87.60726557,33.78351083,2.864986701,0.047694586,0.029314483,0.201782799
41.73890606,-87.6098364,37.49118198,2.864986701,0.049206251,0.029314483,0.201622479
41.73890606,-87.61240722,37.49129065,2.864986701,0.070305926,0.029314483,0.201503904
41.73890606,-87.61497805,40.25802988,2.864986701,0.070305926,0.029327485,0.201575151
41.73890606,-87.61754887,40.04433774,2.864986701,0.070305926,0.029327485,0.202441718
41.73890606,-87.6201197,53.31127642,2.864986701,0.070305926,0.029327485,0.202441718
41.73890606,-87.62269052,53.31126537,2.864986701,0.070305926,0.029327485,0.202686196
41.73890606,-87.62526135,48.27782821,2.864986701,0.070305926,0.029327485,0.202686196
41.73890606,-87.62783217,49.89771191,2.864986701,0.070305926,0.030265777,0.202734065
41.73890606,-87.630403,45.69629762,2.864986701,0.070305926,0.026951616,0.202734065
41.73890606,-87.63297382,45.19715347,2.864986701,0.070305926,0.026951616,0.202734065
41.73890606,-87.63554465,37.87771545,2.864986701,0.070305926,0.026951616,0.201988873
41.73890606,-87.63811547,32.55599778,2.864986701,0.070305926,0.026503637,0.201988873
41.73890606,-87.6406863,32.25999439,2.864986701,0.070305926,0.026494385,0.201988873
41.73890606,-87.64325712,33.42000212,2.864986701,0.070305926,0.026494385,0.201988873
41.73890606,-87.64582795,1.104919826,2.864986701,0.052467537,0.027485312,0.201838263
41.73890606,-87.64839877,1.104919826,2.864986701,0.052467537,0.028869752,0.202133274
41.73890606,-87.6509696,1.104919826,2.864986701,0.052467537,0.025045546,0.201680402
41.73890606,-87.65354042,1.104919826,2.864986701,0.052467537,0.025237568,0.201904211
41.73890606,-87.65611125,1.104919826,2.864986701,0.052467537,0.025248386,0.202036454
41.73890606,-87.65868207,1.104919826,2.864986701,0.052467537,0.025253737,0.202036454
41.73890606,-87.6612529,1.104919826,2.864986701,0.052467537,0.025253737,0.202036454
41.73890606,-87.66382372,1.104919826,2.864986701,0.052467537,0.025253737,0.201777111
41.73890606,-87.66639455,1.104919826,2.864986701,0.052467537,0.025915815,0.287190104
41.73890606,-87.66896537,1.104919826,2.864986701,0.052467537,0.02577715,0.271324652
41.73890606,-87.6715362,1.104919826,2.864986701,0.052467537,0.025776105,0.271360795
41.73890606,-87.67410702,1.104919826,2.864986701,0.052467537,0.025354675,0.271264962
41.73890606,-87.67667785,1.104919826,2.864986701,0.052467537,0.025354675,0.271264962
41.73890606,-87.67924867,1.104919826,2.864986701,0.052467537,0.025454686,0.271912142
41.73890606,-87.6818195,1.104919826,2.864986701,0.052467537,0.025454686,0.271912142
41.73890606,-87.68439032,1.104919826,2.864986701,0.052467537,0.025992036,0.271419133
41.73890606,-87.68696114,1.104919826,2.864986701,0.052467537,0.025992036,0.271419133
41.73890606,-87.68953197,1.104919826,2.864986701,0.032502667,0.029003352,0.271419133
41.73890606,-87.69210279,1.104919826,2.864986701,0.032502667,0.029003352,0.271419133
41.73890606,-87.69467362,1.104919826,2.864986701,0.032502667,0.029003352,0.271419133
41.73890606,-87.69724444,1.104919826,2.864986701,0.032502667,0.029021927,0.271419133
41.73890606,-87.69981527,1.104919826,2.864986701,0.032502667,0.029021927,0.271419133
41.73890606,-87.70238609,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.73890606,-87.70495692,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.73890606,-87.70752774,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.73890606,-87.71009857,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.73890606,-87.71266939,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.73890606,-87.71524022,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.73890606,-87.71781104,1.104919826,2.864986701,0.032502667,0.028224519,0.271411978
41.73890606,-87.72038187,1.104919826,2.864986701,0.032502667,0.028224519,0.271411978
41.73890606,-87.72295269,1.104919826,2.864986701,0.032502667,0.028224519,0.271411978
41.73890606,-87.72552352,1.104919826,2.864986701,0.032502667,0.028273088,0.285119016
41.73890606,-87.72809434,1.104919826,2.864986701,0.032502667,0.028273088,0.291100512
41.73890606,-87.73066517,1.104919826,2.864986701,0.032502667,0.028273088,0.291100512
41.73890606,-87.73323599,1.104919826,2.864986701,0.032502667,0.028273088,0.291100512
41.73890606,-87.73580682,1.104919826,2.864986701,0.032502667,0.02833798,0.295892131
41.73890606,-87.73837764,1.104919826,2.864986701,0.032502667,0.02833798,0.294507013
41.73890606,-87.74094847,1.104919826,2.864986701,0.032502667,0.02833798,0.294507013
41.73890606,-87.74351929,1.104919826,2.864986701,0.098778872,0.02833798,0.294507013
41.73890606,-87.74609012,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.74866094,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.75123177,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.75380259,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.75637342,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.75894424,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.76151507,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.76408589,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.76665672,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.76922754,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.77179837,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.77436919,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.77694002,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.77951084,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.73890606,-87.78208167,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.52757,38.98914885,2.864986701,0.082369209,0.024837638,0.204627374
41.7417149,-87.53014082,38.98914429,2.864986701,0.082369209,0.024837638,0.204627374
41.7417149,-87.53271165,38.9891393,2.864986701,0.082369209,0.024837638,0.204627374
41.7417149,-87.53528247,38.98913385,2.864986701,0.082369209,0.024837638,0.204627374
41.7417149,-87.5378533,38.98912791,2.864986701,0.082369209,0.024837638,0.204627374
41.7417149,-87.54042412,38.98912144,2.864986701,0.082369209,0.0257235,0.23788596
41.7417149,-87.54299495,38.9891144,2.864986701,0.082369209,0.0257235,0.23788596
41.7417149,-87.54556577,38.98910674,2.864986701,0.082369209,0.0257235,0.23788596
41.7417149,-87.5481366,39.02909435,2.864986701,0.082369209,0.0257235,0.23788596
41.7417149,-87.55070742,39.02908066,2.864986701,0.082369209,0.0257235,0.23788596
41.7417149,-87.55327825,39.02906585,2.864986701,0.060091636,0.0257235,0.23788596
41.7417149,-87.55584907,39.02904987,2.864986701,0.060091636,0.0257235,0.23788596
41.7417149,-87.5584199,39.02903261,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.56099072,39.029014,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.56356155,39.02899393,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.56613237,36.19024223,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.5687032,37.42166443,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.57127402,37.42163587,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.57384485,37.4216051,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.57641567,37.42157198,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.5789865,33.37166123,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.58155732,32.63045038,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.58412815,34.26164041,2.864986701,0.060091636,0.02899892,0.239778188
41.7417149,-87.58669897,34.26160989,2.864986701,0.047955001,0.02899892,0.239778188
41.7417149,-87.5892698,36.04775945,2.864986701,0.046810482,0.02899892,0.234026562
41.7417149,-87.59184062,35.11180317,2.864986701,0.0455337,0.02899892,0.234026562
41.7417149,-87.59441145,35.11182921,2.864986701,0.044159704,0.02899892,0.234026562
41.7417149,-87.59698227,34.19690298,2.864986701,0.044139992,0.02899892,0.234026562
41.7417149,-87.5995531,34.19691404,2.864986701,0.043897387,0.028985121,0.235825075
41.7417149,-87.60212392,32.25597284,2.864986701,0.043922059,0.029314483,0.203032487
41.7417149,-87.60469475,33.42198951,2.864986701,0.0444244,0.029314483,0.201782799
41.7417149,-87.60726557,33.78349287,2.864986701,0.045556053,0.029314483,0.201782799
41.7417149,-87.6098364,33.78352062,2.864986701,0.047267999,0.029314483,0.201622479
41.7417149,-87.61240722,37.49122851,2.864986701,0.049328577,0.029314483,0.201503904
41.7417149,-87.61497805,37.49134978,2.864986701,0.070305926,0.029327485,0.201575151
41.7417149,-87.61754887,40.04424623,2.864986701,0.070305926,0.029327485,0.202441718
41.7417149,-87.6201197,48.99776353,2.864986701,0.070305926,0.029327485,0.202441718
41.7417149,-87.62269052,53.31126474,2.864986701,0.070305926,0.029327485,0.202686196
41.7417149,-87.62526135,48.27783842,2.864986701,0.070305926,0.029327485,0.202686196
41.7417149,-87.62783217,49.89771624,2.864986701,0.070305926,0.030265777,0.202734065
41.7417149,-87.630403,45.69634456,2.864986701,0.070305926,0.026951616,0.202734065
41.7417149,-87.63297382,45.69618322,2.864986701,0.070305926,0.026951616,0.202734065
41.7417149,-87.63554465,37.87777727,2.864986701,0.070305926,0.026951616,0.201988873
41.7417149,-87.63811547,32.55599748,2.864986701,0.070305926,0.026503637,0.201988873
41.7417149,-87.6406863,32.33999781,2.864986701,0.070305926,0.026494385,0.201988873
41.7417149,-87.64325712,33.42000233,2.864986701,0.070305926,0.026494385,0.201988873
41.7417149,-87.64582795,33.42000081,2.864986701,0.052467537,0.027485312,0.201838263
41.7417149,-87.64839877,1.104919826,2.864986701,0.052467537,0.028869752,0.202133274
41.7417149,-87.6509696,1.104919826,2.864986701,0.052467537,0.025045546,0.201680402
41.7417149,-87.65354042,1.104919826,2.864986701,0.052467537,0.025237568,0.201904211
41.7417149,-87.65611125,1.104919826,2.864986701,0.052467537,0.025248386,0.202036454
41.7417149,-87.65868207,1.104919826,2.864986701,0.052467537,0.025253737,0.202036454
41.7417149,-87.6612529,1.104919826,2.864986701,0.052467537,0.025253737,0.202036454
41.7417149,-87.66382372,1.104919826,2.864986701,0.052467537,0.025253737,0.201777111
41.7417149,-87.66639455,1.104919826,2.864986701,0.052467537,0.025915815,0.287190104
41.7417149,-87.66896537,1.104919826,2.864986701,0.052467537,0.02577715,0.271324652
41.7417149,-87.6715362,1.104919826,2.864986701,0.052467537,0.025776105,0.271360795
41.7417149,-87.67410702,1.104919826,2.864986701,0.052467537,0.025354675,0.271264962
41.7417149,-87.67667785,1.104919826,2.864986701,0.052467537,0.025354675,0.271264962
41.7417149,-87.67924867,1.104919826,2.864986701,0.052467537,0.025454686,0.271912142
41.7417149,-87.6818195,1.104919826,2.864986701,0.052467537,0.025454686,0.271912142
41.7417149,-87.68439032,1.104919826,2.864986701,0.052467537,0.025992036,0.271419133
41.7417149,-87.68696114,1.104919826,2.864986701,0.052467537,0.025992036,0.271419133
41.7417149,-87.68953197,1.104919826,2.864986701,0.032502667,0.029003352,0.271419133
41.7417149,-87.69210279,1.104919826,2.864986701,0.032502667,0.029003352,0.271419133
41.7417149,-87.69467362,1.104919826,2.864986701,0.032502667,0.029003352,0.271419133
41.7417149,-87.69724444,1.104919826,2.864986701,0.032502667,0.029021927,0.271419133
41.7417149,-87.69981527,1.104919826,2.864986701,0.032502667,0.029021927,0.271419133
41.7417149,-87.70238609,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.7417149,-87.70495692,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.7417149,-87.70752774,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.7417149,-87.71009857,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.7417149,-87.71266939,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.7417149,-87.71524022,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.7417149,-87.71781104,1.104919826,2.864986701,0.032502667,0.028224519,0.271411978
41.7417149,-87.72038187,1.104919826,2.864986701,0.032502667,0.028224519,0.271411978
41.7417149,-87.72295269,1.104919826,2.864986701,0.032502667,0.028224519,0.271411978
41.7417149,-87.72552352,1.104919826,2.864986701,0.032502667,0.028273088,0.285119016
41.7417149,-87.72809434,1.104919826,2.864986701,0.032502667,0.028273088,0.291100512
41.7417149,-87.73066517,1.104919826,2.864986701,0.032502667,0.028273088,0.291100512
41.7417149,-87.73323599,1.104919826,2.864986701,0.032502667,0.028273088,0.291100512
41.7417149,-87.73580682,1.104919826,2.864986701,0.032502667,0.02833798,0.295892131
41.7417149,-87.73837764,1.104919826,2.864986701,0.032502667,0.02833798,0.294507013
41.7417149,-87.74094847,1.104919826,2.864986701,0.098778872,0.02833798,0.294507013
41.7417149,-87.74351929,1.104919826,2.864986701,0.098778872,0.02833798,0.294507013
41.7417149,-87.74609012,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.74866094,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.75123177,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.75380259,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.75637342,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.75894424,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.76151507,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.76408589,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.76665672,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.76922754,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.77179837,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.77436919,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.77694002,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.77951084,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.7417149,-87.78208167,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.52757,38.98916363,2.864986701,0.082369209,0.007167258,0.08677721
41.74452374,-87.53014082,38.98915947,2.864986701,0.082369209,0.007167258,0.08677721
41.74452374,-87.53271165,38.9891549,2.864986701,0.082369209,0.007167258,0.08677721
41.74452374,-87.53528247,38.98914987,2.864986701,0.082369209,0.007167258,0.08677721
41.74452374,-87.5378533,38.98914436,2.864986701,0.082369209,0.007167258,0.08677721
41.74452374,-87.54042412,38.98913832,2.864986701,0.082369209,0.007192875,0.101456118
41.74452374,-87.54299495,38.98913172,2.864986701,0.082369209,0.007192875,0.101456118
41.74452374,-87.54556577,38.98912449,2.864986701,0.082369209,0.007192875,0.101456118
41.74452374,-87.5481366,38.98911661,2.864986701,0.082369209,0.007192875,0.101456118
41.74452374,-87.55070742,38.98910801,2.864986701,0.060091636,0.007192875,0.101456118
41.74452374,-87.55327825,39.02909228,2.864986701,0.060091636,0.007192875,0.101456118
41.74452374,-87.55584907,39.02907682,2.864986701,0.060091636,0.007192875,0.101456118
41.74452374,-87.5584199,39.02906006,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.56099072,39.02904191,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.56356155,39.02902225,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.56613237,39.02900098,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.5687032,36.19025421,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.57127402,36.19022288,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.57384485,37.42164101,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.57641567,37.42160798,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.5789865,37.4215723,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.58155732,33.37166677,2.864986701,0.060091636,0.007275169,0.103348346
41.74452374,-87.58412815,32.63044973,2.864986701,0.047954701,0.007275169,0.103348346
41.74452374,-87.58669897,34.26163549,2.864986701,0.046910117,0.007275169,0.103348346
41.74452374,-87.5892698,34.2616022,2.864986701,0.045694361,0.007275169,0.09759672
41.74452374,-87.59184062,36.04775164,2.864986701,0.044310814,0.007275169,0.09759672
41.74452374,-87.59441145,35.11180033,2.864986701,0.042776701,0.007275169,0.09759672
41.74452374,-87.59698227,35.11182906,2.864986701,0.042689996,0.007275169,0.09759672
41.74452374,-87.5995531,34.19690343,2.864986701,0.041961514,0.00648193,0.138592252
41.74452374,-87.60212392,32.25601039,2.864986701,0.041425814,0.018835452,0.181443516
41.74452374,-87.60469475,32.25595788,2.864986701,0.041513941,0.014610432,0.150770663
41.74452374,-87.60726557,33.42199276,2.864986701,0.042650311,0.014610432,0.150770663
41.74452374,-87.6098364,33.7835016,2.864986701,0.044720613,0.014610432,0.145030297
41.74452374,-87.61240722,37.49115766,2.864986701,0.047188521,0.014193497,0.141545043
41.74452374,-87.61497805,37.49128546,2.864986701,0.049600698,0.014206499,0.14161629
41.74452374,-87.61754887,40.25804765,2.864986701,0.070305926,0.01498907,0.158680956
41.74452374,-87.6201197,40.04439601,2.864986701,0.070305926,0.01498907,0.158680956
41.74452374,-87.62269052,53.3112644,2.864986701,0.070305926,0.016428194,0.159661289
41.74452374,-87.62526135,50.7952439,2.864986701,0.070305926,0.016428194,0.159661289
41.74452374,-87.62783217,49.89772084,2.864986701,0.070305926,0.023513661,0.159709158
41.74452374,-87.630403,49.89770067,2.864986701,0.070305926,0.0201995,0.159709158
41.74452374,-87.63297382,45.69622438,2.864986701,0.070305926,0.0201995,0.160445861
41.74452374,-87.63554465,41.05444447,2.864986701,0.070305926,0.0201995,0.161195028
41.74452374,-87.63811547,32.55599713,2.864986701,0.070305926,0.019751521,0.161195028
41.74452374,-87.6406863,32.42000182,2.864986701,0.070305926,0.019742268,0.159981859
41.74452374,-87.64325712,33.42000256,2.864986701,0.070305926,0.019742268,0.159981859
41.74452374,-87.64582795,33.42000093,2.864986701,0.052467537,0.020733195,0.159374799
41.74452374,-87.64839877,33.80000032,2.864986701,0.052467537,0.022117635,0.160003102
41.74452374,-87.6509696,1.104919826,2.864986701,0.052467537,0.018293429,0.159550231
41.74452374,-87.65354042,1.104919826,2.864986701,0.052467537,0.025237568,0.15977404
41.74452374,-87.65611125,1.104919826,2.864986701,0.052467537,0.025248386,0.159906283
41.74452374,-87.65868207,1.104919826,2.864986701,0.052467537,0.025253737,0.159906283
41.74452374,-87.6612529,1.104919826,2.864986701,0.052467537,0.025253737,0.159906283
41.74452374,-87.66382372,1.104919826,2.864986701,0.052467537,0.025253737,0.15964694
41.74452374,-87.66639455,1.104919826,2.864986701,0.052467537,0.025915815,0.271239418
41.74452374,-87.66896537,1.104919826,2.864986701,0.052467537,0.02577715,0.255373966
41.74452374,-87.6715362,1.104919826,2.864986701,0.052467537,0.025776105,0.258231791
41.74452374,-87.67410702,1.104919826,2.864986701,0.052467537,0.025354675,0.258135958
41.74452374,-87.67667785,1.104919826,2.864986701,0.052467537,0.025354675,0.258135958
41.74452374,-87.67924867,1.104919826,2.864986701,0.052467537,0.025454686,0.258783138
41.74452374,-87.6818195,1.104919826,2.864986701,0.052467537,0.025454686,0.258783138
41.74452374,-87.68439032,1.104919826,2.864986701,0.052467537,0.025992036,0.258290129
41.74452374,-87.68696114,1.104919826,2.864986701,0.052467537,0.025992036,0.258290129
41.74452374,-87.68953197,1.104919826,2.864986701,0.032502667,0.029003352,0.258290129
41.74452374,-87.69210279,1.104919826,2.864986701,0.032502667,0.029003352,0.258290129
41.74452374,-87.69467362,1.104919826,2.864986701,0.032502667,0.029003352,0.258290129
41.74452374,-87.69724444,1.104919826,2.864986701,0.032502667,0.029021927,0.258290129
41.74452374,-87.69981527,1.104919826,2.864986701,0.032502667,0.029021927,0.258290129
41.74452374,-87.70238609,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.74452374,-87.70495692,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.74452374,-87.70752774,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.74452374,-87.71009857,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.74452374,-87.71266939,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.74452374,-87.71524022,1.104919826,2.864986701,0.032502667,0.029021927,0.314239275
41.74452374,-87.71781104,1.104919826,2.864986701,0.032502667,0.028224519,0.271411978
41.74452374,-87.72038187,1.104919826,2.864986701,0.032502667,0.028224519,0.271411978
41.74452374,-87.72295269,1.104919826,2.864986701,0.032502667,0.028224519,0.271411978
41.74452374,-87.72552352,1.104919826,2.864986701,0.032502667,0.028273088,0.285119016
41.74452374,-87.72809434,1.104919826,2.864986701,0.032502667,0.028273088,0.291100512
41.74452374,-87.73066517,1.104919826,2.864986701,0.032502667,0.028273088,0.291100512
41.74452374,-87.73323599,1.104919826,2.864986701,0.032502667,0.028273088,0.291100512
41.74452374,-87.73580682,1.104919826,2.864986701,0.098778872,0.02833798,0.295892131
41.74452374,-87.73837764,1.104919826,2.864986701,0.098778872,0.02833798,0.294507013
41.74452374,-87.74094847,1.104919826,2.864986701,0.098778872,0.02833798,0.294507013
41.74452374,-87.74351929,1.104919826,2.864986701,0.098778872,0.02833798,0.294507013
41.74452374,-87.74609012,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.74866094,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.75123177,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.75380259,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.75637342,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.75894424,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.76151507,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.76408589,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.76665672,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.76922754,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.77179837,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.77436919,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.77694002,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.77951084,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74452374,-87.78208167,1.104919826,2.864986701,0.098778872,0.028261853,0.278506395
41.74733258,-87.52757,46.91232776,2.864986701,0.082369209,0.007167258,0.08677721
41.74733258,-87.53014082,38.98917515,2.864986701,0.082369209,0.007167258,0.08677721
41.74733258,-87.53271165,38.98917103,2.864986701,0.082369209,0.007167258,0.08677721
41.74733258,-87.53528247,38.98916648,2.864986701,0.082369209,0.007167258,0.08677721
41.74733258,-87.5378533,38.98916144,2.864986701,0.082369209,0.007167258,0.08677721
41.74733258,-87.54042412,38.98915589,2.864986701,0.082369209,0.007192875,0.101456118
41.74733258,-87.54299495,38.98914977,2.864986701,0.082369209,0.007192875,0.101456118
41.74733258,-87.54556577,38.98914304,2.864986701,0.082369209,0.007192875,0.101456118
41.74733258,-87.5481366,38.98913566,2.864986701,0.082369209,0.007192875,0.101456118
41.74733258,-87.55070742,38.98912755,2.864986701,0.060091636,0.007192875,0.101456118
41.74733258,-87.55327825,38.98911866,2.864986701,0.060091636,0.007192875,0.101456118
41.74733258,-87.55584907,39.02910532,2.864986701,0.060091636,0.007192875,0.101456118
41.74733258,-87.5584199,39.02908918,2.864986701,0.060091636,0.007275169,0.103348346
41.74733258,-87.56099072,39.02907161,2.864986701,0.060091636,0.007275169,0.103348346
41.74733258,-87.56356155,39.02905249,2.864986701,0.060091636,0.007275169,0.103348346
41.74733258,-87.56613237,39.02903172,2.864986701,0.060091636,0.007275169,0.103348346
41.74733258,-87.5687032,39.02900916,2.864986701,0.060091636,0.007275169,0.103348346
41.74733258,-87.57127402,39.02898467,2.864986701,0.060091636,0.007275169,0.103348346
41.74733258,-87.57384485,36.19023442,2.864986701,0.060091636,0.007275169,0.103348346
41.74733258,-87.57641567,37.42164712,2.864986701,0.060091636,0.007275169,0.103348346
41.74733258,-87.5789865,37.42161156,2.864986701,0.060091636,0.007275169,0.103348346
41.74733258,-87.58155732,37.42157301,2.864986701,0.047974506,0.007275169,0.103348346
41.74733258,-87.58412815,33.37167332,2.864986701,0.047065157,0.007275169,0.103348346
41.74733258,-87.58669897,32.63044917,2.864986701,0.045982925,0.007275169,0.103348346
41.74733258,-87.5892698,34.26163011,2.864986701,0.044713868,0.007275169,0.09759672
41.74733258,-87.59184062,34.26159364,2.864986701,0.043245548,0.007275169,0.09759672
41.74733258,-87.59441145,36.04774318,2.864986701,0.04157031,0.007275169,0.09759672
41.74733258,-87.59698227,35.11179761,2.864986701,0.041334723,0.007275169,0.09759672
41.74733258,-87.5995531,35.11182946,2.864986701,0.039973459,0.00648193,0.138592252
41.74733258,-87.60212392,34.1969042,2.864986701,0.038475764,0.018835452,0.181443516
41.74733258,-87.60469475,32.25599832,2.864986701,0.037628976,0.014610432,0.150770663
41.74733258,-87.60726557,33.42197797,2.864986701,0.038886549,0.014610432,0.150770663
41.74733258,-87.6098364,33.78348002,2.864986701,0.041781411,0.014610432,0.145030297
41.74733258,-87.61240722,33.78351256,2.864986701,0.04489908,0.014193497,0.141545043
41.74733258,-87.61497805,37.49121136,2.864986701,0.047655269,0.014206499,0.14161629
41.74733258,-87.61754887,37.4913554,2.864986701,0.070305926,0.01498907,0.158680956
41.74733258,-87.6201197,40.04428939,2.864986701,0.070305926,0.01498907,0.158680956
