Zip Code,Date,Hour,Average PM25
60605,4/18/18,11,22.64118565
60605,4/18/18,10,23.05565354
60605,4/18/18,8,26.60720815
60605,4/20/18,10,26.91055341
60605,4/20/18,11,27.28703704
60616,4/20/18,11,26.78401522
60616,4/20/18,10,26.97051282
60605,4/20/18,9,27.65193515
60617,4/20/18,13,38.25483881
60616,4/20/18,9,26.40172498
60605,4/20/18,10,26.91055341
60605,4/20/18,11,27.28703704
60616,4/20/18,11,26.78401522
60616,4/20/18,10,26.97051282
60605,4/20/18,9,27.65193515
60617,4/20/18,13,38.25483881
60605,4/23/18,9,29.40150595
60617,4/23/18,10,36.3052875
0,4/23/18,16,39.48099978
60605,4/23/18,18,25.61541245
0,4/23/18,17,39.32629991
60617,4/23/18,11,36.74523714
60605,4/23/18,10,27.79283867
60605,4/23/18,17,26.10270081
60605,4/23/18,9,29.40150595
60617,4/23/18,10,36.3052875
0,4/23/18,16,39.48099978
60605,4/23/18,18,25.61541245
0,4/23/18,17,39.32629991
60617,4/23/18,11,36.74523714
60605,4/23/18,10,27.79283867
60605,4/23/18,17,26.10270081
60617,4/24/18,14,40.62208598
60617,4/24/18,15,40.26895256
60617,4/24/18,13,54.9031
60617,4/24/18,14,40.62208598
60617,4/24/18,15,40.26895256
60617,4/24/18,13,54.9031
0,4/25/18,17,37.61661598
60613,4/25/18,20,33.98492545
60605,4/25/18,9,27.15103599
60640,4/25/18,21,32.29350293
60614,4/25/18,19,34.01489891
60616,4/25/18,10,24.88642857
0,4/25/18,15,38.36799798
60613,4/25/18,18,32.85088997
60613,4/25/18,17,33.25898021
60616,4/25/18,11,23.57065351
60657,4/25/18,16,46.51946396
0,4/25/18,16,36.51387047
60605,4/25/18,10,27.84190949
60657,4/25/18,21,35.00580633
60613,4/25/18,21,33.2202662
60614,4/25/18,17,31.64453512
60657,4/25/18,20,35.77178706
60657,4/25/18,15,37.1038226
60614,4/25/18,18,34.02753086
60657,4/25/18,18,37.11921549
60614,4/25/18,20,33.91312775
60605,4/25/18,11,23.84508484
60657,4/25/18,17,34.82360825
60616,4/25/18,9,24.1898951
60613,4/25/18,16,33.10544231
60613,4/25/18,19,34.57035028
60617,4/25/18,13,61.827225
60657,4/25/18,19,34.97807065
60625,4/25/18,21,39.8497093
0,4/25/18,14,36.39354167
60607,4/25/18,11,27.81414141
60640,4/25/18,19,33.66493333
60617,4/25/18,14,39.31985643
60601,4/25/18,13,34.58955483
0,4/25/18,17,37.61661598
60613,4/25/18,20,33.98492545
60605,4/25/18,9,27.15103599
60640,4/25/18,21,32.29350293
60614,4/25/18,19,34.01489891
60616,4/25/18,10,24.88642857
0,4/25/18,15,38.36799798
60613,4/25/18,18,32.85088997
60613,4/25/18,17,33.25898021
60616,4/25/18,11,23.57065351
60657,4/25/18,16,46.51946396
0,4/25/18,16,36.51387047
60605,4/25/18,10,27.84190949
60657,4/25/18,21,35.00580633
60613,4/25/18,21,33.2202662
60614,4/25/18,17,31.64453512
60657,4/25/18,20,35.77178706
60657,4/25/18,15,37.1038226
60614,4/25/18,18,34.02753086
60657,4/25/18,18,37.11921549
60614,4/25/18,20,33.91312775
60605,4/25/18,11,23.84508484
60657,4/25/18,17,34.82360825
60616,4/25/18,9,24.1898951
60613,4/25/18,16,33.10544231
60613,4/25/18,19,34.57035028
60617,4/25/18,13,61.827225
60657,4/25/18,19,34.97807065
60625,4/25/18,21,39.8497093
0,4/25/18,14,36.39354167
60607,4/25/18,11,27.81414141
60640,4/25/18,19,33.66493333
60617,4/25/18,14,39.31985643
60601,4/25/18,13,34.58955483
60617,4/26/18,15,35.07201054
60617,4/26/18,14,37.17270325
60617,4/26/18,15,35.07201054
60617,4/26/18,14,37.17270325
0,4/27/18,15,35.72660587
0,4/27/18,17,35.624
60605,4/27/18,10,32.7388535
0,4/27/18,16,35.74929455
60605,4/27/18,9,24.87714386
60605,4/27/18,8,24.67882611
0,4/27/18,15,35.72660587
0,4/27/18,17,35.624
60605,4/27/18,10,32.7388535
0,4/27/18,16,35.74929455
60605,4/27/18,9,24.87714386
60605,4/27/18,8,24.67882611
0,4/30/18,15,37.5383512
0,4/30/18,8,35.39629055
0,4/30/18,16,38.63179228
0,4/30/18,9,35.92099767
0,4/30/18,15,37.5383512
0,4/30/18,8,35.39629055
0,4/30/18,16,38.63179228
0,4/30/18,9,35.92099767
0,5/1/18,13,45.21063208
0,5/1/18,15,45.76416785
0,5/1/18,14,44.51047119
0,5/1/18,13,45.21063208
0,5/1/18,15,45.76416785
0,5/1/18,14,44.51047119
60657,5/2/18,19,51.41930693
60613,5/2/18,19,50.97277778
60610,5/2/18,16,45.05446303
0,5/2/18,15,46.86207655
0,5/2/18,14,46.933924
60618,5/2/18,19,51.87529459
60654,5/2/18,16,48.7815991
60617,5/2/18,9,43.02271605
60617,5/2/18,10,51.07798399
60601,5/2/18,16,45.51677215
60642,5/2/18,16,43.01652563
60611,5/2/18,16,45.652125
60657,5/2/18,19,51.41930693
60613,5/2/18,19,50.97277778
60610,5/2/18,16,45.05446303
0,5/2/18,15,46.86207655
0,5/2/18,14,46.933924
60618,5/2/18,19,51.87529459
60654,5/2/18,16,48.7815991
60617,5/2/18,9,43.02271605
60617,5/2/18,10,51.07798399
60601,5/2/18,16,45.51677215
60642,5/2/18,16,43.01652563
60611,5/2/18,16,45.652125
0,5/3/18,8,56.07316862
0,5/3/18,16,48.20910244
60601,5/3/18,14,39.73148148
0,5/3/18,14,50.94416051
0,5/3/18,9,55.54075158
0,5/3/18,15,49.96730055
0,5/3/18,10,54.61905575
0,5/3/18,8,56.07316862
0,5/3/18,16,48.20910244
60601,5/3/18,14,39.73148148
0,5/3/18,14,50.94416051
0,5/3/18,9,55.54075158
0,5/3/18,15,49.96730055
0,5/3/18,10,54.61905575
0,5/4/18,9,42.89298333
0,5/4/18,6,46.51650174
0,5/4/18,18,40.8862043
0,5/4/18,16,41.98736156
0,5/4/18,8,42.73020541
0,5/4/18,5,46.72017774
0,5/4/18,9,42.89298333
0,5/4/18,6,46.51650174
0,5/4/18,18,40.8862043
0,5/4/18,16,41.98736156
0,5/4/18,8,42.73020541
0,5/4/18,5,46.72017774
0,5/6/18,13,43.64615063
0,5/6/18,13,43.64615063
0,5/7/18,7,39.91070872
60601,5/7/18,17,49.54395833
60654,5/7/18,17,39.55041667
60644,5/7/18,17,45.98270642
60644,5/7/18,7,42.12388393
0,5/7/18,15,40.6507412
60607,5/7/18,17,48.46400291
60602,5/7/18,17,38.72973684
0,5/7/18,11,38.72463326
60611,5/7/18,17,39.62185185
60624,5/7/18,7,41.91806691
60612,5/7/18,17,47.77032438
60601,5/7/18,7,40.4010034
60624,5/7/18,17,46.26600863
0,5/7/18,17,38.51691622
0,5/7/18,12,40.12903121
60612,5/7/18,7,42.42462366
60602,5/7/18,7,40.29656028
60607,5/7/18,7,48.54229547
0,5/7/18,7,39.91070872
60601,5/7/18,17,49.54395833
60654,5/7/18,17,39.55041667
60644,5/7/18,17,45.98270642
60644,5/7/18,7,42.12388393
0,5/7/18,15,40.6507412
60607,5/7/18,17,48.46400291
60602,5/7/18,17,38.72973684
0,5/7/18,11,38.72463326
60611,5/7/18,17,39.62185185
60624,5/7/18,7,41.91806691
60612,5/7/18,17,47.77032438
60601,5/7/18,7,40.4010034
60624,5/7/18,17,46.26600863
0,5/7/18,17,38.51691622
0,5/7/18,12,40.12903121
60612,5/7/18,7,42.42462366
60602,5/7/18,7,40.29656028
60607,5/7/18,7,48.54229547
60601,5/8/18,17,40.85265604
0,5/8/18,12,39.3735308
60612,5/8/18,7,43.51751337
60602,5/8/18,7,44.52915459
60624,5/8/18,7,43.57630282
0,5/8/18,17,40.92603175
60601,5/8/18,7,40.71727273
0,5/8/18,16,41.72688837
60654,5/8/18,17,40.03833333
0,5/8/18,15,41.08852695
60624,5/8/18,17,41.72301733
60611,5/8/18,17,38.95578947
60644,5/8/18,7,42.48864454
0,5/8/18,7,39.81781544
60607,5/8/18,17,44.72434783
60612,5/8/18,17,42.90681979
60602,5/8/18,17,48.02324369
60601,5/8/18,8,42.82449686
60607,5/8/18,7,49.22775907
60644,5/8/18,17,42.62548611
60601,5/8/18,17,40.85265604
0,5/8/18,12,39.3735308
60612,5/8/18,7,43.51751337
60602,5/8/18,7,44.52915459
60624,5/8/18,7,43.57630282
0,5/8/18,17,40.92603175
60601,5/8/18,7,40.71727273
0,5/8/18,16,41.72688837
60654,5/8/18,17,40.03833333
0,5/8/18,15,41.08852695
60624,5/8/18,17,41.72301733
60611,5/8/18,17,38.95578947
60644,5/8/18,7,42.48864454
0,5/8/18,7,39.81781544
60607,5/8/18,17,44.72434783
60612,5/8/18,17,42.90681979
60602,5/8/18,17,48.02324369
60601,5/8/18,8,42.82449686
60607,5/8/18,7,49.22775907
60644,5/8/18,17,42.62548611
60624,5/9/18,7,40.57181818
60601,5/9/18,16,48.19021708
60602,5/9/18,17,50.80402339
0,5/9/18,17,48.55472518
60607,5/9/18,7,44.75840699
60612,5/9/18,7,40.08756522
60612,5/9/18,17,44.78283166
60644,5/9/18,7,40.65940837
60607,5/9/18,17,45.14178082
60611,5/9/18,16,48.71195652
0,5/9/18,11,45.69188703
60602,5/9/18,16,56.29065804
60601,5/9/18,7,45.1592402
60654,5/9/18,16,47.41196078
0,5/9/18,7,41.27295614
60624,5/9/18,17,43.88941176
60644,5/9/18,17,44.1428849
60602,5/9/18,7,44.65064748
60624,5/9/18,7,40.57181818
60601,5/9/18,16,48.19021708
60602,5/9/18,17,50.80402339
0,5/9/18,17,48.55472518
60607,5/9/18,7,44.75840699
60612,5/9/18,7,40.08756522
